username,title,year,rating,film_slug,year_clean,title_norm,tmdb_id
timtamtitus,The Hunchback of Notre Dame,1996,8.0,the-hunchback-of-notre-dame-1996,1996.0,thehunchbackofnotredame,10545
timtamtitus,The Cable Guy,1996,3.0,the-cable-guy,,thecableguy,9894
timtamtitus,Mission: Impossible,1996,7.0,mission-impossible,,missionimpossible,954
timtamtitus,Fargo,1996,6.0,fargo,,fargo,275
timtamtitus,Trainspotting,1996,7.0,trainspotting,,trainspotting,627
timtamtitus,Bottle Rocket,1996,4.0,bottle-rocket-1996,1996.0,bottlerocket,13685
timtamtitus,Happy Gilmore,1996,3.0,happy-gilmore,,happygilmore,9614
timtamtitus,A Close Shave,1995,8.0,a-close-shave-1995,1995.0,acloseshave,532
timtamtitus,Jumanji,1995,4.0,jumanji,,jumanji,8844
timtamtitus,Heat,1995,6.0,heat-1995,1995.0,heat,949
timtamtitus,Toy Story,1995,9.0,toy-story,,toystory,862
timtamtitus,Ace Ventura: When Nature Calls,1995,5.0,ace-ventura-when-nature-calls,,aceventurawhennaturecalls,9273
timtamtitus,Se7en,1995,9.0,se7en,,se7en,807
timtamtitus,Fallen Angels,2024,2.0,fallen-angels,,fallenangels,1058537
timtamtitus,Clueless,1995,6.0,clueless,,clueless,9603
timtamtitus,Pocahontas,1995,5.0,pocahontas,,pocahontas,333323
timtamtitus,La Haine,1995,3.0,la-haine,,lahaine,406
timtamtitus,Friday,1995,6.0,friday,,friday,10634
timtamtitus,The Usual Suspects,1995,5.0,the-usual-suspects,,theusualsuspects,629
timtamtitus,Before Sunrise,1995,10.0,before-sunrise,,beforesunrise,76
timtamtitus,Dumb and Dumber,1994,7.0,dumb-and-dumber,,dumbanddumber,8467
timtamtitus,The Santa Clause,2006,5.0,the-santa-clause,,thesantaclause,13767
timtamtitus,Ed Wood,1994,8.0,ed-wood,,edwood,522
timtamtitus,Léon: The Professional,1994,9.0,leon-the-professional,,léontheprofessional,101
timtamtitus,The Shawshank Redemption,1994,9.0,the-shawshank-redemption,,theshawshankredemption,278
timtamtitus,The Mask,1994,7.0,the-mask-1994,1994.0,themask,854
timtamtitus,Forrest Gump,1994,7.0,forrest-gump,,forrestgump,13
timtamtitus,The Lion King,1994,9.0,the-lion-king,,thelionking,8587
timtamtitus,Speed,1994,9.0,speed,,speed,1637
timtamtitus,Pulp Fiction,1994,10.0,pulp-fiction,,pulpfiction,680
timtamtitus,Ace Ventura: Pet Detective,1994,6.0,ace-ventura-pet-detective,,aceventurapetdetective,3049
timtamtitus,Batman: Mask of the Phantasm,1993,7.0,batman-mask-of-the-phantasm,,batmanmaskofthephantasm,14919
timtamtitus,Schindler's List,1993,7.0,schindlers-list,,schindlerslist,424
timtamtitus,Mrs. Doubtfire,1993,9.0,mrs-doubtfire,,mrsdoubtfire,788
timtamtitus,Addams Family Values,1993,7.0,addams-family-values,,addamsfamilyvalues,2758
timtamtitus,Carlito's Way,1993,7.0,carlitos-way,,carlitosway,6075
timtamtitus,The Nightmare Before Christmas,1993,7.0,the-nightmare-before-christmas,,thenightmarebeforechristmas,9479
timtamtitus,True Romance,1993,7.0,true-romance,,trueromance,319
timtamtitus,The Wrong Trousers,1993,7.0,the-wrong-trousers,,thewrongtrousers,531
timtamtitus,Jurassic Park,1993,7.0,jurassic-park,,jurassicpark,329
timtamtitus,Groundhog Day,1993,8.0,groundhog-day,,groundhogday,137
timtamtitus,The Muppet Christmas Carol,1992,7.0,the-muppet-christmas-carol,,themuppetchristmascarol,10437
timtamtitus,Home Alone 2: Lost in New York,1992,9.0,home-alone-2-lost-in-new-york,,homealone2lostinnewyork,772
timtamtitus,Aladdin,2019,9.0,aladdin,,aladdin,420817
timtamtitus,Death Becomes Her,1992,7.0,death-becomes-her,,deathbecomesher,9374
timtamtitus,Batman Returns,1992,7.0,batman-returns,,batmanreturns,364
timtamtitus,Twin Peaks: Fire Walk with Me,1992,2.0,twin-peaks-fire-walk-with-me,,twinpeaksfirewalkwithme,1923
timtamtitus,Reservoir Dogs,1992,7.0,reservoir-dogs,,reservoirdogs,500
timtamtitus,The Addams Family,2019,6.0,the-addams-family,,theaddamsfamily,481084
timtamtitus,Beauty and the Beast,1991,9.0,beauty-and-the-beast-1991,1991.0,beautyandthebeast,10020
timtamtitus,Terminator 2: Judgment Day,1991,8.0,terminator-2-judgment-day,,terminator2judgmentday,280
timtamtitus,Reservoir Dogs,1991,7.0,reservoir-dogs-1991,1991.0,reservoirdogs,500
timtamtitus,The Silence of the Lambs,1991,8.0,the-silence-of-the-lambs,,thesilenceofthelambs,274
timtamtitus,Edward Scissorhands,1990,8.0,edward-scissorhands,,edwardscissorhands,162
timtamtitus,Home Alone,2014,9.0,home-alone,,homealone,252171
timtamtitus,GoodFellas,1990,8.0,goodfellas,,goodfellas,769
timtamtitus,Back to the Future Part III,1990,9.0,back-to-the-future-part-iii,,backtothefuturepartiii,196
timtamtitus,Pretty Woman,1990,6.0,pretty-woman,,prettywoman,114
timtamtitus,National Lampoon's Christmas Vacation,1989,6.0,national-lampoons-christmas-vacation,,nationallampoonschristmasvacation,5825
timtamtitus,Back to the Future Part II,1989,9.0,back-to-the-future-part-ii,,backtothefuturepartii,165
timtamtitus,The Little Mermaid,2023,7.0,the-little-mermaid,,thelittlemermaid,447277
timtamtitus,When Harry Met Sally...,1989,8.0,when-harry-met-sally,,whenharrymetsally,639
timtamtitus,"Honey, I Shrunk the Kids",1989,4.0,honey-i-shrunk-the-kids,,"honey,ishrunkthekids",9354
timtamtitus,Batman,1989,7.0,batman-1989,1989.0,batman,268
timtamtitus,Ghostbusters II,1989,4.0,ghostbusters-ii,,ghostbustersii,2978
timtamtitus,Dead Poets Society,1989,10.0,dead-poets-society,,deadpoetssociety,207
timtamtitus,Indiana Jones and the Last Crusade,1989,8.0,indiana-jones-and-the-last-crusade,,indianajonesandthelastcrusade,89
timtamtitus,Do the Right Thing,1989,3.0,do-the-right-thing,,dotherightthing,925
timtamtitus,Rain Man,1988,8.0,rain-man,,rainman,380
timtamtitus,Twins,1988,4.0,twins,,twins,9493
timtamtitus,The Naked Gun: From the Files of Police Squad!,1988,4.0,the-naked-gun-from-the-files-of-police-squad,,thenakedgunfromthefilesofpolicesquad!,37136
timtamtitus,Cinema Paradiso,1988,8.0,cinema-paradiso,,cinemaparadiso,11216
timtamtitus,Die Hard,1988,7.0,die-hard,,diehard,562
timtamtitus,Who Framed Roger Rabbit,1988,7.0,who-framed-roger-rabbit,,whoframedrogerrabbit,856
timtamtitus,Big,1988,7.0,big,,big,2280
timtamtitus,Grave of the Fireflies,2005,7.0,grave-of-the-fireflies,,graveofthefireflies,76826
timtamtitus,My Neighbor Totoro,1988,7.0,my-neighbor-totoro,,myneighbortotoro,8392
timtamtitus,Beetlejuice,1988,7.0,beetlejuice,,beetlejuice,4011
timtamtitus,"Planes, Trains and Automobiles",1987,9.0,planes-trains-and-automobiles,,"planes,trainsandautomobiles",2609
timtamtitus,Hellraiser,2022,4.0,hellraiser,,hellraiser,338947
timtamtitus,Full Metal Jacket,1987,8.0,full-metal-jacket,,fullmetaljacket,600
timtamtitus,Stand by Me,1986,6.0,stand-by-me,,standbyme,235
timtamtitus,Aliens,1986,8.0,aliens,,aliens,679
timtamtitus,The Great Mouse Detective,1986,8.0,the-great-mouse-detective,,thegreatmousedetective,9994
timtamtitus,Ferris Bueller's Day Off,1986,10.0,ferris-buellers-day-off,,ferrisbuellersdayoff,9377
timtamtitus,Top Gun,1986,4.0,top-gun,,topgun,744
timtamtitus,Police Story,1985,4.0,police-story,,policestory,9056
timtamtitus,Clue,2022,7.0,clue,,clue,938442
timtamtitus,After Hours,2024,4.0,after-hours,,afterhours,1294344
timtamtitus,Back to the Future,1985,10.0,back-to-the-future,,backtothefuture,105
timtamtitus,The Breakfast Club,1985,9.0,the-breakfast-club,,thebreakfastclub,2108
timtamtitus,A Nightmare on Elm Street,1984,7.0,a-nightmare-on-elm-street,,anightmareonelmstreet,377
timtamtitus,The Terminator,1984,7.0,the-terminator,,theterminator,218
timtamtitus,Gremlins,1984,7.0,gremlins,,gremlins,927
timtamtitus,Ghostbusters,2016,6.0,ghostbusters,,ghostbusters,43074
timtamtitus,"Paris, Texas",1984,7.0,paris-texas,,"paris,texas",655
timtamtitus,Indiana Jones and the Temple of Doom,1984,7.0,indiana-jones-and-the-temple-of-doom,,indianajonesandthetempleofdoom,87
timtamtitus,Sixteen Candles,1984,5.0,sixteen-candles,,sixteencandles,15144
timtamtitus,A Christmas Story,1983,6.0,a-christmas-story-1983,1983.0,achristmasstory,850
timtamtitus,Return of the Jedi,1983,8.0,return-of-the-jedi,,returnofthejedi,1892
timtamtitus,The King of Comedy,1982,8.0,the-king-of-comedy,,thekingofcomedy,262
timtamtitus,Blade Runner,1982,5.0,blade-runner,,bladerunner,78
timtamtitus,The Thing,2011,6.0,the-thing,,thething,60935
timtamtitus,E.T. the Extra-Terrestrial,1982,7.0,et-the-extra-terrestrial,,ettheextraterrestrial,601
timtamtitus,Blow Out,1981,8.0,blow-out,,blowout,11644
timtamtitus,Raiders of the Lost Ark,1981,6.0,raiders-of-the-lost-ark,,raidersofthelostark,85
timtamtitus,Possession,2002,1.0,possession,,possession,30072
timtamtitus,Airplane!,1980,7.0,airplane,,airplane!,813
timtamtitus,The Shining,1980,7.0,the-shining,,theshining,694
timtamtitus,The Empire Strikes Back,1980,8.0,the-empire-strikes-back,,theempirestrikesback,1891
timtamtitus,Superman,2025,7.0,superman,,superman,1061474
timtamtitus,Halloween,1978,5.0,halloween-1978,1978.0,halloween,948
timtamtitus,Piranha,1995,5.0,piranha,,piranha,48374
timtamtitus,Grease,1978,5.0,grease,,grease,621
timtamtitus,Star Wars,1977,7.0,star-wars,,starwars,11
timtamtitus,Network,1976,3.0,network,,network,10774
timtamtitus,Taxi Driver,1976,6.0,taxi-driver,,taxidriver,103
timtamtitus,One Flew Over the Cuckoo's Nest,1975,8.0,one-flew-over-the-cuckoos-nest,,oneflewoverthecuckoosnest,510
timtamtitus,Dog Day Afternoon,1975,8.0,dog-day-afternoon,,dogdayafternoon,968
timtamtitus,The Rocky Horror Picture Show,1975,4.0,the-rocky-horror-picture-show,,therockyhorrorpictureshow,36685
timtamtitus,Jaws,1975,7.0,jaws,,jaws,578
timtamtitus,Monty Python and the Holy Grail,1975,7.0,monty-python-and-the-holy-grail,,montypythonandtheholygrail,762
timtamtitus,The Texas Chain Saw Massacre,1974,8.0,the-texas-chain-saw-massacre,,thetexaschainsawmassacre,30497
timtamtitus,Chinatown,1974,8.0,chinatown,,chinatown,829
timtamtitus,The Exorcist,1973,4.0,the-exorcist,,theexorcist,9552
timtamtitus,A Charlie Brown Thanksgiving,1973,6.0,a-charlie-brown-thanksgiving,,acharliebrownthanksgiving,13479
timtamtitus,Don't Look Now,1936,3.0,dont-look-now,,dontlooknow,202006
timtamtitus,Fantastic Planet,1973,7.0,fantastic-planet,,fantasticplanet,16306
timtamtitus,Paper Moon,1973,8.0,paper-moon,,papermoon,11293
timtamtitus,The Godfather,1972,5.0,the-godfather,,thegodfather,238
timtamtitus,Rosemary's Baby,1968,8.0,rosemarys-baby,,rosemarysbaby,805
timtamtitus,2001: A Space Odyssey,1968,6.0,2001-a-space-odyssey,,2001aspaceodyssey,62
timtamtitus,"It's the Great Pumpkin, Charlie Brown",1966,6.0,its-the-great-pumpkin-charlie-brown,,"itsthegreatpumpkin,charliebrown",13353
timtamtitus,For a Few Dollars More,1965,8.0,for-a-few-dollars-more,,forafewdollarsmore,938
timtamtitus,A Charlie Brown Christmas,1965,6.0,a-charlie-brown-christmas,,acharliebrownchristmas,13187
timtamtitus,A Fistful of Dollars,1964,7.0,a-fistful-of-dollars,,afistfulofdollars,391
timtamtitus,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,10.0,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,,drstrangeloveorhowilearnedtostopworryingandlovethebomb,935
timtamtitus,Charade,1963,6.0,charade,,charade,4808
timtamtitus,High and Low,1963,9.0,high-and-low,,highandlow,12493
timtamtitus,To Kill a Mockingbird,1962,4.0,to-kill-a-mockingbird,,tokillamockingbird,595
timtamtitus,Breakfast at Tiffany's,1961,7.0,breakfast-at-tiffanys,,breakfastattiffanys,164
timtamtitus,Psycho,1960,9.0,psycho,,psycho,539
timtamtitus,The Apartment,1960,10.0,the-apartment,,theapartment,284
timtamtitus,North by Northwest,1959,6.0,north-by-northwest,,northbynorthwest,213
timtamtitus,Anatomy of a Murder,1959,8.0,anatomy-of-a-murder,,anatomyofamurder,93
timtamtitus,Some Like It Hot,1959,9.0,some-like-it-hot,,somelikeithot,239
timtamtitus,Vertigo,1958,8.0,vertigo,,vertigo,426
timtamtitus,12 Angry Men,1957,10.0,12-angry-men,,12angrymen,389
timtamtitus,The Seventh Seal,1957,4.0,the-seventh-seal,,theseventhseal,490
timtamtitus,The Killing,1956,5.0,the-killing,,thekilling,247
timtamtitus,Rear Window,1954,9.0,rear-window,,rearwindow,567
timtamtitus,Dial M for Murder,1967,10.0,dial-m-for-murder,,dialmformurder,558586
timtamtitus,Roman Holiday,1987,7.0,roman-holiday,,romanholiday,444517
timtamtitus,Peter Pan,2003,4.0,peter-pan,,peterpan,10601
timtamtitus,Singin' in the Rain,1952,7.0,singin-in-the-rain,,singinintherain,872
timtamtitus,Alice in Wonderland,1951,4.0,alice-in-wonderland-1951,1951.0,aliceinwonderland,12092
timtamtitus,Ace in the Hole,1942,8.0,ace-in-the-hole,,aceinthehole,85928
timtamtitus,All About Eve,1950,6.0,all-about-eve,,allabouteve,705
timtamtitus,Sunset Boulevard,1950,8.0,sunset-boulevard,,sunsetboulevard,599
timtamtitus,Cinderella,2015,5.0,cinderella,,cinderella,150689
timtamtitus,The Third Man,2016,3.0,the-third-man,,thethirdman,1154328
timtamtitus,Rope,1948,8.0,rope,,rope,1580
timtamtitus,It's a Wonderful Life,1994,9.0,its-a-wonderful-life,,itsawonderfullife,318635
timtamtitus,Notorious,2009,8.0,notorious,,notorious,14410
timtamtitus,Double Indemnity,1973,9.0,double-indemnity,,doubleindemnity,84834
timtamtitus,Casablanca,2024,6.0,casablanca,,casablanca,1386711
timtamtitus,Dumbo,2019,5.0,dumbo,,dumbo,329996
timtamtitus,Citizen Kane,1941,4.0,citizen-kane,,citizenkane,15
timtamtitus,Rebecca,2020,8.0,rebecca,,rebecca,505379
timtamtitus,Pinocchio,2022,4.0,pinocchio,,pinocchio,413518
timtamtitus,The Wizard of Oz,1939,6.0,the-wizard-of-oz-1939,1939.0,thewizardofoz,630
timtamtitus,Snow White and the Seven Dwarfs,1938,5.0,snow-white-and-the-seven-dwarfs,,snowwhiteandthesevendwarfs,408
timtamtitus,It Happened One Night,1934,10.0,it-happened-one-night,,ithappenedonenight,3078
timtamtitus,M,2023,8.0,m,,m,829361
timtamtitus,Sherlock Jr.,1924,7.0,sherlock-jr,,sherlockjr,992
timtamtitus,The Cabinet of Dr. Caligari,1920,6.0,the-cabinet-of-dr-caligari-1920,1920.0,thecabinetofdrcaligari,234
draper_,Happy Gilmore 2,2025,6.0,happy-gilmore-2,,happygilmore2,1263256
draper_,The Fantastic Four: First Steps,2025,8.0,the-fantastic-four-first-steps,,thefantasticfourfirststeps,1516738
draper_,Superman,2025,9.0,superman-2025,2025.0,superman,1061474
draper_,28 Years Later,2025,8.0,28-years-later,,28yearslater,1100988
draper_,F1,2025,8.0,f1,,f1,911430
draper_,Materialists,2025,3.0,materialists,,materialists,1136867
draper_,Predator: Killer of Killers,2025,9.0,predator-killer-of-killers,,predatorkillerofkillers,1376434
draper_,Ballerina,2025,8.0,ballerina-2025,2025.0,ballerina,541671
draper_,Bring Her Back,2025,8.0,bring-her-back,,bringherback,1151031
draper_,Mission: Impossible – The Final Reckoning,2025,8.0,mission-impossible-the-final-reckoning,,missionimpossible–thefinalreckoning,575265
draper_,Final Destination Bloodlines,2025,6.0,final-destination-bloodlines,,finaldestinationbloodlines,574475
draper_,Havoc,2025,7.0,havoc-2025,2025.0,havoc,668489
draper_,Thunderbolts*,2025,8.0,thunderbolts,,thunderbolts*,986056
draper_,Sinners,2025,9.0,sinners-2025,2025.0,sinners,1233413
draper_,Adolescence,2025,9.0,adolescence-2025,2025.0,adolescence,1478143
draper_,Novocaine,2025,6.0,novocaine-2025,2025.0,novocaine,1195506
draper_,Warfare,2025,9.0,warfare,,warfare,1241436
draper_,Snow White,2025,3.0,snow-white-2025,2025.0,snowwhite,447273
draper_,Black Bag,2025,8.0,black-bag-2025,2025.0,blackbag,1233575
draper_,The Electric State,2025,4.0,the-electric-state,,theelectricstate,777443
draper_,The Monkey,2025,5.0,the-monkey-2025,2025.0,themonkey,1124620
draper_,Mickey 17,2025,6.0,mickey-17,,mickey17,696506
draper_,Captain America: Brave New World,2025,6.0,captain-america-brave-new-world,,captainamericabravenewworld,822119
draper_,Companion,2025,8.0,companion-2025,2025.0,companion,1084199
draper_,A Complete Unknown,2024,4.0,a-complete-unknown,,acompleteunknown,661539
draper_,Wallace & Gromit: Vengeance Most Fowl,2024,8.0,wallace-gromit-vengeance-most-fowl,,wallace&gromitvengeancemostfowl,929204
draper_,Carry-On,2024,6.0,carry-on-2024,2024.0,carryon,1005331
draper_,Nosferatu,2024,8.0,nosferatu-2024,2024.0,nosferatu,426063
draper_,Paddington in Peru,2024,7.0,paddington-in-peru,,paddingtoninperu,516729
draper_,Red One,2024,3.0,red-one,,redone,845781
draper_,Juror #2,2024,8.0,juror-2,,juror#2,1106739
draper_,Gladiator II,2024,6.0,gladiator-ii,,gladiatorii,558449
draper_,Smile 2,2024,8.0,smile-2-2024,2024.0,smile2,1100782
draper_,Terrifier 3,2024,8.0,terrifier-3,,terrifier3,1034541
draper_,Heretic,2024,7.0,heretic-2024,2024.0,heretic,1138194
draper_,The Wild Robot,2024,8.0,the-wild-robot,,thewildrobot,1184918
draper_,Nightbitch,2024,3.0,nightbitch,,nightbitch,728949
draper_,The Life of Chuck,2025,9.0,the-life-of-chuck,,thelifeofchuck,842924
draper_,We Live in Time,2024,8.0,we-live-in-time,,weliveintime,1100099
draper_,Joker: Folie à Deux,2024,4.0,joker-folie-a-deux,,jokerfolieàdeux,889737
draper_,Speak No Evil,2024,6.0,speak-no-evil-2024,2024.0,speaknoevil,1114513
draper_,Queer,2024,7.0,queer-2024,2024.0,queer,1059128
draper_,I'm Still Here,2024,9.0,im-still-here-2024,2024.0,imstillhere,1000837
draper_,The Brutalist,2024,9.0,the-brutalist,,thebrutalist,549509
draper_,Wolfs,2024,5.0,wolfs,,wolfs,877817
draper_,The Order,2024,8.0,the-order-2024,2024.0,theorder,1082195
draper_,Saturday Night,2024,6.0,saturday-night-2024,2024.0,saturdaynight,1120911
draper_,Nickel Boys,2024,9.0,nickel-boys,,nickelboys,1028196
draper_,Conclave,2024,8.0,conclave,,conclave,974576
draper_,Beetlejuice Beetlejuice,2024,6.0,beetlejuice-beetlejuice,,beetlejuicebeetlejuice,917496
draper_,Rebel Ridge,2024,7.0,rebel-ridge,,rebelridge,646097
draper_,The Killer,2024,4.0,the-killer-2024,2024.0,thekiller,970347
draper_,Alien: Romulus,2024,8.0,alien-romulus,,alienromulus,945961
draper_,Blink Twice,2024,8.0,blink-twice,,blinktwice,840705
draper_,Borderlands,2024,2.0,borderlands-2024,2024.0,borderlands,365177
draper_,It Ends with Us,2024,2.0,it-ends-with-us,,itendswithus,1079091
draper_,Deadpool & Wolverine,2024,8.0,deadpool-wolverine,,deadpool&wolverine,533535
draper_,Trap,2024,5.0,trap-2024,2024.0,trap,1032823
draper_,Longlegs,2024,10.0,longlegs,,longlegs,1226578
draper_,A Quiet Place: Day One,2024,8.0,a-quiet-place-day-one,,aquietplacedayone,762441
draper_,MaXXXine,2024,7.0,maxxxine,,maxxxine,1023922
draper_,Inside Out 2,2024,8.0,inside-out-2-2024,2024.0,insideout2,1022789
draper_,Memoir of a Snail,2024,10.0,memoir-of-a-snail,,memoirofasnail,1064486
draper_,The Seed of the Sacred Fig,2024,9.0,the-seed-of-the-sacred-fig,,theseedofthesacredfig,1278263
draper_,Flow,2024,8.0,flow-2024,2024.0,flow,608149
draper_,Anora,2024,9.0,anora,,anora,1064213
draper_,The Apprentice,2024,7.0,the-apprentice-2024,2024.0,theapprentice,1182047
draper_,The Substance,2024,8.0,the-substance,,thesubstance,933260
draper_,Emilia Pérez,2024,8.0,emilia-perez,,emiliapérez,974950
draper_,Kinds of Kindness,2024,5.0,kinds-of-kindness,,kindsofkindness,1029955
draper_,Megalopolis,2024,5.0,megalopolis-2024,2024.0,megalopolis,592831
draper_,Furiosa: A Mad Max Saga,2024,8.0,furiosa-a-mad-max-saga,,furiosaamadmaxsaga,786892
draper_,Baby Reindeer,2020,9.0,baby-reindeer,,babyreindeer,780411
draper_,The First Omen,2024,8.0,the-first-omen,,thefirstomen,437342
draper_,Challengers,2024,10.0,challengers,,challengers,937287
draper_,Civil War,2024,9.0,civil-war-2024,2024.0,civilwar,929590
draper_,The Fall Guy,2024,6.0,the-fall-guy-2024,2024.0,thefallguy,746036
draper_,Spaceman,2024,7.0,spaceman-2024,2024.0,spaceman,636706
draper_,Madame Web,2024,1.0,madame-web,,madameweb,634492
draper_,Dune: Part Two,2024,10.0,dune-part-two,,duneparttwo,693134
draper_,In a Violent Nature,2024,4.0,in-a-violent-nature,,inaviolentnature,1214509
draper_,A Different Man,2024,7.0,a-different-man,,adifferentman,989662
draper_,A Real Pain,2024,6.0,a-real-pain,,arealpain,1013850
draper_,Love Lies Bleeding,2024,8.0,love-lies-bleeding-2024,2024.0,loveliesbleeding,948549
draper_,Presence,2024,6.0,presence-2024,2024.0,presence,1140535
draper_,I Saw the TV Glow,2024,8.0,i-saw-the-tv-glow,,isawthetvglow,858017
draper_,Silent Night,2023,4.0,silent-night-2023-1,,silentnight,891699
draper_,Napoleon,2023,6.0,napoleon-2023,2023.0,napoleon,753342
draper_,The Iron Claw,2023,9.0,the-iron-claw-2023,2023.0,theironclaw,850165
draper_,Godzilla Minus One,2023,9.0,godzilla-minus-one,,godzillaminusone,940721
draper_,Poison,2023,8.0,poison-2023,2023.0,poison,1172676
draper_,The Rat Catcher,2023,6.0,the-rat-catcher-2023,2023.0,theratcatcher,1172674
draper_,The Swan,2023,8.0,the-swan-2023,2023.0,theswan,1172675
draper_,Strange Darling,2024,8.0,strange-darling,,strangedarling,1029281
draper_,No One Will Save You,2023,6.0,no-one-will-save-you,,noonewillsaveyou,820609
draper_,The Creator,2023,8.0,the-creator-2023,2023.0,thecreator,670292
draper_,A Haunting in Venice,2023,5.0,a-haunting-in-venice,,ahauntinginvenice,945729
draper_,Sing Sing,2023,9.0,sing-sing-2023,2023.0,singsing,1155828
draper_,His Three Daughters,2024,9.0,his-three-daughters,,histhreedaughters,1154762
draper_,Society of the Snow,2023,8.0,society-of-the-snow,,societyofthesnow,906126
draper_,Dream Scenario,2023,6.0,dream-scenario,,dreamscenario,823482
draper_,Priscilla,2023,6.0,priscilla,,priscilla,1020006
draper_,The Killer,2023,6.0,the-killer-2023,2023.0,thekiller,800158
draper_,Poor Things,2023,8.0,poor-things-2023,2023.0,poorthings,792307
draper_,All of Us Strangers,2023,8.0,all-of-us-strangers,,allofusstrangers,994108
draper_,Saltburn,2023,8.0,saltburn,,saltburn,930564
draper_,The Bikeriders,2024,6.0,the-bikeriders,,thebikeriders,1008409
draper_,The Holdovers,2023,9.0,the-holdovers,,theholdovers,840430
draper_,El Conde,2023,8.0,el-conde,,elconde,991708
draper_,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,8.0,teenage-mutant-ninja-turtles-mutant-mayhem,,teenagemutantninjaturtlesmutantmayhem,614930
draper_,"Red, White & Royal Blue",2023,3.0,red-white-royal-blue,,"red,white&royalblue",930094
draper_,Oppenheimer,2023,10.0,oppenheimer-2023,2023.0,oppenheimer,872585
draper_,Red Rooms,2023,9.0,red-rooms,,redrooms,912480
draper_,Secret Invasion,1964,2.0,secret-invasion,,secretinvasion,29032
draper_,Mission: Impossible – Dead Reckoning,2023,9.0,mission-impossible-dead-reckoning,,missionimpossible–deadreckoning,575264
draper_,Barbie,2023,8.0,barbie,,barbie,346698
draper_,Nimona,2023,8.0,nimona-2023,2023.0,nimona,961323
draper_,Spider-Man: Across the Spider-Verse,2023,9.0,spider-man-across-the-spider-verse,,spidermanacrossthespiderverse,569094
draper_,Perfect Days,2023,9.0,perfect-days-2023,2023.0,perfectdays,976893
draper_,Fallen Leaves,2023,8.0,fallen-leaves-2023,2023.0,fallenleaves,986280
draper_,Anatomy of a Fall,2023,8.0,anatomy-of-a-fall,,anatomyofafall,915935
draper_,Killers of the Flower Moon,2023,10.0,killers-of-the-flower-moon,,killersoftheflowermoon,466420
draper_,May December,2023,6.0,may-december,,maydecember,839369
draper_,The Zone of Interest,2023,9.0,the-zone-of-interest,,thezoneofinterest,467244
draper_,Monster,2023,5.0,monster-2023,2023.0,monster,1203484
draper_,Strange Way of Life,2023,4.0,strange-way-of-life,,strangewayoflife,963765
draper_,Guardians of the Galaxy Vol. 3,2023,9.0,guardians-of-the-galaxy-vol-3,,guardiansofthegalaxyvol3,447365
draper_,BEEF,2023,9.0,beef-2023,2023.0,beef,1167019
draper_,Bottoms,2023,6.0,bottoms,,bottoms,814776
draper_,Late Night with the Devil,2024,8.0,late-night-with-the-devil,,latenightwiththedevil,938614
draper_,Scream VI,2023,8.0,scream-vi,,screamvi,934433
draper_,John Wick: Chapter 4,2023,9.0,john-wick-chapter-4,,johnwickchapter4,603692
draper_,Knock at the Cabin,2023,6.0,knock-at-the-cabin,,knockatthecabin,631842
draper_,Past Lives,2023,9.0,past-lives,,pastlives,666277
draper_,Babylon,2022,9.0,babylon-2022,2022.0,babylon,615777
draper_,M3GAN,2022,5.0,m3gan,,m3gan,536554
draper_,Avatar: The Way of Water,2022,4.0,avatar-the-way-of-water,,avatarthewayofwater,76600
draper_,Talk to Me,2022,7.0,talk-to-me-2022,2022.0,talktome,1008042
draper_,Guillermo del Toro's Pinocchio,2022,9.0,guillermo-del-toros-pinocchio,,guillermodeltorospinocchio,555604
draper_,Halloween Ends,2022,3.0,halloween-ends,,halloweenends,616820
draper_,Werewolf by Night,2022,8.0,werewolf-by-night-in-color,,werewolfbynight,894205
draper_,Smile,2022,6.0,smile-2022,2022.0,smile,882598
draper_,Amsterdam,2022,4.0,amsterdam-2022,2022.0,amsterdam,664469
draper_,The Fabelmans,2022,9.0,the-fabelmans,,thefabelmans,804095
draper_,The Menu,2022,5.0,the-menu-2022,2022.0,themenu,593643
draper_,Glass Onion,2022,6.0,glass-onion,,glassonion,661374
draper_,The Banshees of Inisherin,2022,9.0,the-banshees-of-inisherin,,thebansheesofinisherin,674324
draper_,The Whale,2022,8.0,the-whale-2022,2022.0,thewhale,785084
draper_,Pearl,2022,8.0,pearl-2022,2022.0,pearl,949423
draper_,Bones and All,2022,8.0,bones-and-all,,bonesandall,791177
draper_,TÁR,2022,9.0,tar-2022,2022.0,tár,817758
draper_,Barbarian,2022,7.0,barbarian-2022,2022.0,barbarian,913290
draper_,Terrifier 2,2022,8.0,terrifier-2,,terrifier2,663712
draper_,Prey,2022,7.0,prey-2022,2022.0,prey,766507
draper_,Bullet Train,2022,7.0,bullet-train,,bullettrain,718930
draper_,Nope,2022,9.0,nope,,nope,762504
draper_,The Gray Man,2022,5.0,the-gray-man-2022,2022.0,thegrayman,725201
draper_,Thor: Love and Thunder,2022,4.0,thor-love-and-thunder,,thorloveandthunder,616037
draper_,Close,2022,8.0,close-2022,2022.0,close,901563
draper_,Decision to Leave,2022,8.0,decision-to-leave,,decisiontoleave,705996
